Ver. 1.0					
double	double	double	double	double	double #
224	223	224	226	225	223
224	224	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	224
224	222	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	224	224	226	225	223
224	223	224	226	224	224
224	222	224	226	225	224
225	224	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	223
224	224	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	224	224	226	225	224
224	223	224	226	224	224
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
223	223	225	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	224	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
223	224	224	226	225	222
224	223	224	226	225	224
225	223	224	226	225	224
224	223	224	226	224	222
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	222
224	223	224	226	225	225
225	222	224	226	225	223
224	224	224	226	225	223
224	224	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	226
224	223	224	226	225	225
224	222	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	227	225	223
224	223	224	226	225	224
225	222	224	226	225	224
224	222	224	226	225	223
224	223	224	226	225	224
224	224	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
225	223	224	226	225	224
224	222	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	224	224
224	223	224	226	225	223
224	222	224	226	224	224
224	223	224	226	224	223
224	224	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
225	223	224	226	224	223
223	223	224	226	224	224
224	223	224	226	225	224
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	224
224	223	224	227	224	223
224	222	224	226	225	224
224	224	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
225	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
225	222	224	226	225	224
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	223
224	224	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	225	226	224	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	223
223	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	222	224	226	225	224
225	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
225	223	224	227	225	223
223	222	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
225	223	224	226	225	223
224	223	224	226	225	224
224	223	225	226	225	224
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	224	223
224	222	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	222	224	226	225	224
224	223	224	226	225	223
224	222	224	226	225	223
224	223	224	226	225	224
223	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	225	225	223
223	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	225	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	224
224	223	224	226	224	224
224	222	224	226	225	224
224	224	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	225
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
225	223	224	226	225	223
224	222	224	226	224	224
224	223	224	226	225	224
224	223	224	227	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	222	224	226	225	224
224	224	224	226	225	224
224	224	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	225	224	226	225	224
224	223	224	226	224	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	225	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	224	224	226	225	223
223	223	224	226	225	224
225	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	224
223	223	224	226	225	224
225	222	224	226	224	223
223	223	224	226	225	224
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
225	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	224
225	223	224	226	224	224
224	222	224	226	225	223
224	223	224	226	225	223
224	224	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
225	223	224	226	225	224
224	222	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	224
223	223	224	226	225	224
224	223	224	226	225	223
225	222	224	226	224	224
224	222	224	226	225	224
224	224	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
225	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	224
223	223	224	226	225	224
224	223	224	226	224	224
224	223	224	227	224	223
224	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	224	224
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	224	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	224	224
224	222	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	225	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	224
224	224	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	224	223
224	223	225	226	225	223
224	223	224	226	224	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	226	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	227	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	223
224	232	224	226	225	223
224	224	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	224	224	226	225	223
224	290	224	226	224	223
224	375	224	225	224	223
225	374	224	225	224	222
224	384	224	225	224	223
224	390	224	225	224	223
224	384	224	225	224	222
224	383	224	225	224	223
224	391	224	225	224	222
225	435	223	225	224	223
224	460	223	225	223	222
224	471	223	225	223	222
224	495	223	224	223	222
224	546	223	225	224	222
224	605	224	226	224	222
224	640	224	225	224	223
224	638	224	226	224	223
224	648	224	226	224	223
224	654	224	226	225	223
224	660	224	226	224	223
225	655	224	226	224	222
224	662	224	225	224	223
224	636	224	226	224	223
224	601	224	226	224	223
224	549	223	225	224	222
224	497	223	225	223	222
224	469	223	225	224	222
224	421	224	225	224	223
224	393	223	225	223	223
224	360	224	226	224	222
224	324	224	226	224	223
224	297	224	226	224	223
224	259	224	226	225	223
224	238	224	226	224	224
224	239	224	226	225	223
224	239	224	226	225	223
223	233	224	226	225	223
224	230	224	226	224	223
224	226	224	226	225	224
223	225	224	227	225	223
224	224	224	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	224	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	228	224	226	225	224
224	232	224	226	225	223
224	226	224	226	225	223
224	223	224	226	225	225
225	223	224	226	224	223
223	225	224	226	225	223
224	224	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	223
223	250	224	226	225	223
225	238	224	226	225	222
224	233	224	226	225	224
224	235	224	226	224	223
224	239	224	226	225	224
224	241	224	226	225	223
223	237	224	226	225	223
225	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
225	223	224	226	224	224
224	223	224	226	225	224
224	248	224	226	225	223
224	277	224	226	224	224
224	295	224	226	224	223
225	297	224	226	224	223
224	335	224	226	224	223
224	366	224	226	224	222
224	394	224	225	224	223
224	422	223	225	224	222
224	409	224	225	224	222
224	384	224	225	224	223
224	361	224	226	224	223
224	326	224	226	224	223
224	307	224	226	224	223
224	291	224	226	224	223
224	278	224	226	224	224
224	291	224	226	224	223
224	222	224	226	225	224
224	223	224	226	224	224
224	224	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
225	223	224	226	225	223
224	222	224	226	225	224
224	241	224	226	225	223
224	261	224	226	224	224
224	246	224	226	224	224
224	225	224	226	225	223
225	235	224	226	225	224
224	245	224	226	225	223
224	258	224	226	225	223
224	276	224	226	224	224
224	275	224	226	224	223
224	273	224	226	224	223
224	249	225	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	225	225	223
224	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	225	226	225	224
224	223	224	226	225	224
224	223	224	226	224	223
224	224	224	226	224	224
224	223	224	227	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	223
224	222	224	225	224	223
224	222	223	225	223	222
224	221	223	225	223	222
223	222	223	225	224	222
224	222	224	225	223	223
223	222	223	225	223	223
224	222	223	225	224	222
224	222	223	225	224	223
223	222	224	225	224	223
224	222	224	226	224	222
224	223	224	226	224	223
223	223	224	226	224	223
224	222	224	226	224	223
224	222	224	226	224	223
223	222	224	226	224	222
224	223	224	226	224	223
225	222	224	226	224	223
224	222	224	226	224	223
224	222	224	226	224	223
224	222	224	226	224	222
223	222	224	226	224	224
225	222	224	226	224	223
223	222	224	226	224	222
224	223	224	226	224	223
224	222	224	226	224	222
224	222	224	226	224	222
224	223	224	226	224	223
225	222	223	225	224	222
223	222	223	225	223	223
224	222	223	225	224	222
224	221	223	225	223	222
224	222	224	226	224	222
223	222	224	226	224	223
224	223	224	226	224	224
223	223	224	226	225	223
224	222	224	226	225	223
224	223	224	226	225	224
224	224	224	226	225	223
223	223	224	226	225	224
225	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	225	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	222	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	224	224	226	225	223
223	223	224	226	225	224
224	224	224	225	225	223
224	223	224	226	225	224
224	222	224	226	225	224
224	224	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
225	223	224	226	225	223
224	223	224	226	225	224
224	223	224	227	225	223
224	222	224	226	225	224
224	222	224	226	225	224
224	224	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	225	224	226	224	224
224	223	224	226	225	224
224	224	224	226	225	224
224	242	224	226	225	223
224	249	224	225	225	224
223	264	224	226	225	223
224	352	224	226	224	223
224	372	224	226	224	223
224	392	223	225	224	222
224	391	224	225	224	223
224	414	223	225	224	222
224	427	224	225	223	222
224	420	223	225	224	223
224	411	223	225	224	222
224	373	224	226	224	223
224	389	224	225	224	222
224	374	224	225	224	222
224	311	224	226	224	223
224	257	224	226	225	223
224	246	224	226	225	224
224	232	224	226	224	224
223	233	224	226	225	223
224	247	224	226	224	224
224	256	224	226	225	223
224	260	224	226	224	223
224	267	224	226	224	223
224	239	224	226	225	224
223	222	224	226	225	224
225	223	224	226	223	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	225	225	223
224	223	224	226	225	224
224	223	224	226	225	224
223	222	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	225	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	225	225	223
224	222	224	243	224	224
224	223	224	257	224	223
224	224	224	259	224	224
224	223	224	259	224	224
224	223	224	262	224	223
223	223	224	271	224	224
224	223	224	276	224	223
225	223	224	292	224	223
224	222	224	282	224	223
224	223	224	273	224	223
224	223	224	258	224	223
224	223	224	256	225	223
224	223	240	253	225	223
224	222	248	272	224	223
224	223	269	284	224	224
224	223	277	281	224	223
224	222	315	283	224	223
224	222	327	287	224	222
224	222	359	286	224	223
224	222	373	280	224	222
224	222	415	257	223	223
224	222	451	248	223	222
224	221	489	228	223	221
224	222	533	226	224	222
224	222	552	232	224	222
224	222	527	236	223	222
224	221	502	249	223	222
224	221	488	252	223	222
224	221	480	248	223	222
224	221	495	247	223	222
224	221	468	243	223	222
224	221	438	236	224	222
224	222	393	236	224	222
225	223	389	235	224	223
224	222	382	234	224	223
224	222	334	226	224	222
224	223	298	227	224	223
224	223	288	227	225	223
224	223	259	227	224	223
224	223	242	226	224	223
224	223	251	226	224	223
224	223	240	226	225	224
223	223	242	226	224	223
224	223	235	226	225	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	225	226	225	224
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	225	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	224
224	255	224	226	224	224
224	261	224	226	224	223
223	399	224	225	224	222
224	579	224	226	224	222
224	635	224	226	224	223
223	631	224	226	223	223
224	625	224	226	224	223
224	621	224	226	224	222
223	630	224	226	224	223
224	620	224	226	224	223
225	617	224	226	224	223
223	609	224	225	223	223
224	594	224	226	224	223
224	578	224	226	223	222
223	568	224	225	224	223
224	591	224	226	224	223
223	588	224	226	224	222
224	596	223	226	224	223
224	603	224	226	224	223
224	599	224	226	224	222
224	607	224	226	224	223
225	627	224	226	224	223
223	628	224	225	224	223
224	632	224	226	224	223
224	636	224	226	224	223
224	636	224	226	224	223
224	625	224	226	224	223
224	627	224	226	224	223
225	637	224	226	224	223
224	640	224	226	224	223
224	643	224	226	224	223
224	644	224	226	224	223
224	640	224	226	224	223
224	639	224	226	224	223
224	641	224	226	224	223
224	632	224	226	224	223
224	625	224	226	224	223
224	612	224	225	224	223
224	624	224	226	224	223
224	632	224	225	224	223
224	628	224	226	224	223
224	637	224	226	225	223
224	631	224	226	224	222
224	631	224	226	224	223
224	633	224	226	224	222
224	626	224	226	224	223
224	629	224	226	224	223
224	634	224	226	224	223
224	631	224	226	224	223
224	628	224	226	224	223
223	621	224	226	224	224
224	614	224	226	224	223
224	604	224	226	224	222
224	588	224	226	224	223
224	593	224	226	224	222
224	595	223	226	224	222
224	592	224	225	224	223
224	592	224	225	224	223
224	594	224	226	224	223
224	599	224	226	224	223
224	581	224	225	224	222
224	547	223	225	224	222
224	531	224	225	224	222
224	519	223	225	223	222
224	521	223	225	223	223
224	523	223	225	224	222
224	529	223	226	224	222
224	523	223	225	224	222
224	511	224	225	223	222
223	514	223	225	223	222
224	515	223	225	224	222
224	499	223	225	223	222
224	500	223	224	223	222
224	500	223	225	223	221
224	502	223	225	223	222
224	509	223	225	224	222
224	514	223	225	223	222
224	519	223	225	223	222
224	517	223	225	223	222
224	514	223	225	223	222
224	499	223	225	223	221
224	480	223	225	223	222
224	452	223	225	223	222
224	432	223	225	224	222
224	429	223	225	224	223
223	417	224	225	224	223
224	402	223	225	223	222
224	398	223	225	223	223
224	399	224	225	224	222
224	391	223	225	224	223
224	394	223	225	224	223
224	400	224	225	224	222
224	425	224	225	224	223
224	460	223	225	223	222
224	487	223	225	223	222
224	536	223	225	224	222
224	575	224	225	224	222
224	592	224	226	224	223
224	600	224	225	223	223
224	599	224	226	224	222
224	586	224	226	224	223
224	554	223	225	224	222
224	515	223	225	223	222
224	511	223	225	223	222
225	529	224	225	224	222
224	553	223	225	224	223
224	568	223	225	224	222
224	583	224	225	224	222
224	580	224	226	224	224
223	577	224	225	224	223
224	589	224	226	224	222
223	595	224	225	224	222
223	602	224	225	224	223
223	606	224	226	224	223
223	614	224	226	224	223
223	624	224	226	224	223
224	631	224	226	224	223
223	643	224	226	224	223
223	650	224	225	224	223
223	652	224	226	225	223
222	657	224	226	224	223
223	664	224	226	224	224
224	675	224	226	225	223
224	680	224	226	225	224
224	672	224	226	224	223
223	647	224	226	224	223
223	607	224	226	224	223
224	539	223	225	224	222
224	514	223	225	223	222
224	496	223	225	223	222
224	475	223	225	223	222
223	466	223	225	223	222
223	462	223	225	224	222
224	470	223	225	223	222
223	482	223	225	223	222
223	493	223	225	223	222
223	477	223	225	223	222
223	462	223	225	223	222
223	453	223	225	223	221
225	453	223	225	224	223
224	464	223	225	224	222
224	489	223	225	223	221
224	507	223	225	223	222
224	499	223	225	223	222
224	498	223	225	223	222
225	505	223	225	223	222
224	390	224	225	224	222
224	292	224	226	224	223
224	314	224	226	224	223
224	401	223	225	224	223
224	416	224	225	224	223
225	378	224	225	224	222
224	340	224	226	224	223
224	384	224	226	224	223
224	424	224	225	224	223
224	406	224	225	224	223
224	373	224	226	224	222
224	385	224	225	224	223
224	332	224	226	224	223
224	340	224	226	224	222
224	387	224	226	224	223
224	387	223	226	224	223
224	338	224	226	224	223
224	277	224	226	224	224
224	237	224	226	224	223
224	224	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	225	225	223
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	224
224	222	224	226	225	223
224	224	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	223
224	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	225	226	225	224
224	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	222
223	223	224	226	225	223
223	223	224	226	225	224
224	222	224	226	225	223
223	223	224	226	225	224
223	222	224	226	225	224
224	223	224	226	224	223
223	223	224	226	224	224
224	223	224	226	225	287
223	222	224	226	225	227
224	223	224	226	224	250
224	223	224	226	224	282
224	223	224	226	224	303
224	222	224	230	224	308
224	223	224	267	224	314
224	222	224	309	224	320
224	222	223	387	224	327
224	222	223	416	223	331
224	222	223	431	223	324
224	221	222	434	223	319
224	221	223	434	223	302
224	221	223	397	224	291
224	222	223	391	223	284
224	222	223	372	224	266
224	222	223	377	224	267
224	222	223	384	224	260
224	222	224	414	223	254
224	222	223	427	223	251
224	221	223	449	223	255
224	222	223	454	224	230
224	221	223	475	226	230
224	221	223	495	230	237
224	221	222	517	232	238
224	222	223	558	238	237
224	222	223	556	234	239
224	222	223	560	235	238
224	222	223	568	236	245
224	222	223	583	240	248
224	222	223	598	241	249
224	222	224	601	240	249
224	222	223	589	235	251
224	222	223	595	239	254
224	222	223	597	237	257
224	222	223	579	239	256
224	222	223	557	244	256
224	221	223	493	238	250
224	222	223	438	235	235
224	222	224	313	238	223
224	223	224	251	228	223
223	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
243	225	224	226	224	224
370	223	224	226	225	224
458	223	224	226	225	223
509	223	224	226	225	223
539	222	224	226	224	224
545	223	224	226	225	223
544	222	224	226	225	224
550	224	224	226	225	224
568	223	224	226	225	223
585	223	224	226	224	223
598	223	224	226	225	223
623	223	224	226	225	223
637	222	224	226	225	223
634	223	224	226	224	223
615	223	224	226	225	224
612	223	224	226	225	223
615	222	224	226	225	223
617	223	224	226	225	224
615	223	224	226	225	223
618	223	224	226	224	224
619	223	224	226	225	223
619	223	224	226	225	223
618	222	224	226	225	224
618	223	225	226	225	223
616	222	224	226	225	223
620	223	224	226	225	224
614	223	224	226	224	223
602	223	224	226	225	223
562	223	224	230	225	223
566	223	224	239	224	223
531	223	224	244	224	224
492	223	224	243	225	223
377	223	224	245	224	222
327	223	224	249	224	224
238	222	224	237	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	229	225	223
224	223	224	237	224	224
224	222	224	276	224	224
224	223	224	284	224	223
224	222	224	319	224	222
224	223	224	336	224	223
224	222	224	360	224	223
224	222	223	373	224	223
224	222	223	393	224	223
224	222	223	407	224	222
224	222	223	416	224	223
224	222	223	431	224	222
224	222	223	436	223	222
224	221	223	451	223	222
224	222	223	428	223	222
224	222	223	411	224	223
224	222	223	426	224	222
223	222	223	465	223	222
224	221	223	470	223	222
225	221	223	462	224	222
224	221	223	496	223	222
224	221	223	488	223	222
224	221	223	510	223	222
223	222	223	502	223	222
224	221	223	510	224	222
225	222	223	523	223	222
224	222	223	538	223	222
224	223	224	568	223	223
224	222	224	605	224	223
223	223	224	616	224	223
224	223	224	624	224	222
224	222	224	620	224	222
224	222	224	624	224	222
224	222	224	594	224	223
224	222	223	537	223	222
224	222	223	562	223	222
224	222	223	592	224	223
224	222	224	598	224	223
224	222	224	603	224	222
224	222	224	609	224	223
224	224	224	627	224	223
224	222	224	636	224	223
224	223	224	634	224	223
224	223	224	619	224	222
224	222	224	622	224	223
223	222	224	629	225	223
223	222	224	632	225	223
223	222	224	634	226	222
223	222	224	640	227	223
223	223	224	641	227	224
222	222	224	644	228	223
223	223	224	646	227	223
223	222	224	645	226	223
223	223	224	623	226	222
224	222	224	644	226	224
223	223	224	656	224	223
223	223	224	659	224	223
224	223	224	654	224	223
224	222	224	633	224	223
224	222	224	627	224	222
224	222	224	617	224	223
224	222	224	597	224	223
224	222	223	556	224	223
224	222	223	467	224	223
224	222	223	462	223	223
224	222	223	457	223	226
223	222	223	452	223	231
224	221	223	426	224	234
224	222	224	382	223	235
224	222	224	333	224	241
224	222	224	328	224	240
224	222	224	332	224	248
223	222	224	326	224	251
224	222	224	297	222	252
224	222	224	291	224	252
224	222	224	279	224	253
223	222	224	279	225	254
224	223	224	277	224	255
223	223	224	275	224	257
224	223	224	273	224	252
224	222	224	265	224	248
224	223	224	241	224	240
224	223	224	226	224	239
225	223	224	226	224	243
224	223	224	226	225	250
224	222	224	226	225	247
224	222	224	226	225	232
224	224	224	226	224	223
224	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	224	223
223	224	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
224	222	224	226	225	224
224	223	224	226	224	224
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	223
223	222	224	226	225	224
223	223	224	226	225	223
223	224	224	226	225	224
223	223	224	226	224	223
224	223	224	226	225	223
223	223	224	226	225	223
223	223	225	226	225	223
223	223	224	226	225	223
223	224	224	226	225	223
223	223	224	227	225	223
223	223	224	226	225	223
223	222	224	226	224	275
223	222	224	226	224	305
223	222	224	226	224	335
223	223	224	226	224	323
223	222	224	226	224	323
223	222	224	226	224	321
224	222	224	226	223	319
224	223	224	226	224	316
224	222	224	226	225	311
224	222	224	226	224	315
224	223	224	226	224	314
224	223	224	226	225	299
224	223	224	226	224	286
224	223	224	226	224	262
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	225	226	225	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	225	224	226	225	223
223	224	224	226	225	223
223	223	224	226	224	252
223	222	224	226	224	316
223	222	224	226	224	324
223	222	224	226	224	318
223	223	224	226	224	315
223	222	224	226	224	318
223	222	224	226	224	320
224	222	224	226	224	308
223	222	224	226	224	314
223	222	224	226	224	309
222	223	224	225	224	314
223	223	224	226	224	332
223	222	223	225	224	382
223	223	223	225	224	409
223	221	223	225	223	492
223	221	223	224	223	506
223	221	222	224	223	518
223	220	223	225	223	503
224	222	223	225	223	466
224	222	223	225	223	474
223	221	223	224	223	500
224	222	223	225	223	529
223	222	223	225	223	546
223	222	223	225	224	569
223	222	224	225	224	590
